1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Woody,Terrestrial,Mountains,Rare,Small Patch (1-12),Large (1-10m),Stem / Trunk,Radial,Tap,Smooth,Violet,N/A,Scaly,White,N/A,Scaly,Brown,N/A,Needles,Terminal,Spatulate (Spoon),Smooth,Smooth,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Rough,Green,N/A,Seeds,Nut,Animal,Pairs,Sphere,Avg. (1-5cm),Wavy,Hairy,Random Interval,Sweet,Annual (Once),Rough,Grey,Solid,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Cold Extract,Balsam,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Salt Water,Uncommon,Medium Patch (12-120),Huge (>10m),Creeper Vine,Random,Bulb,Waxy,Black,N/A,Rough,Yellow,N/A,Scaly,White,N/A,Compound,Terminal,Subulate (Awl),Dentate,Error: Roll Out of Range,None,Pairs (2),Waxy,Violet,N/A,Seeds,Fruit,Water,Single,Bell,Avg. (1-5cm),Blade,Hairy,Terminal,Foul,Annual (Once),Smooth,Orange & Copper,Solid,4-9,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Tincture,Vasodialator,Medicinal / Other,Other,Cholagouge,Medicinal / Other,Rubbed,Acrid,Medicinal / Other,Vapor / Smoke,Expectorant,Nutritious / Tasty,Dried,N/A,Medicinal / Other,Powder,Nephretic,
Herbaceous,Terrestrial,Forest / Jungle,Very Common,Medium Patch (12-120),Large (1-10m),Creeper Vine,Radial,Fibrous,Waxy,Brown,N/A,Waxy,Red,N/A,Waxy,Gold,N/A,Broad,Branch Points,Cuneate (Wedge Accute Base),Undulate,Sticky,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Smooth,Violet,N/A,Budding / Fragmentation,Fruit,Animal,Spray,Bell,Small (5-10mm),Round,Smooth,Terminal,Musky,Poly-Annual (2-7 Years),Smooth,Gold,Luminescent,1-3,5+,Decay,Light,Non-Sentient,N/A,Medicinal / Other,Cold Compress,Re-Roll,Edible,Raw,N/A,Edible,Roasted,N/A,Nutritious / Tasty,Dried,N/A,Medicinal / Other,Vapor / Smoke,Emmenagogue,Medicinal / Other,Vapor / Smoke,Antiperodic,
Woody,Terrestrial,Marsh / Swamp / Bog,Very Common,Solitary (1-2),Large (1-10m),Stem / Trunk,Random,Fibrous,Scaly,Blue & Silver,Luminescent,Rough,Brown,N/A,Scaly,Brown,N/A,Broad,Random Interval,Pinnatisect (Deep Opposite Lobing),Lobate,Waxy,Reticulate (Smaller Veins Forming a Network),Whorls (3-5) & Singles (1),Rough,Green,N/A,Seeds,Nut,Animal,Bunches,Spike,Large (5-10cm),Wavy,Scaly,Regular Interval,Sweet,Perennial (Yearly),Smooth,Yellow,Blushed,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Roasted,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Edible,Dried,N/A,Medicinal / Other,Ground,Diaphoretic,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Radial,Tap,Rough,Copper,N/A,Smooth,Green,N/A,Waxy,Red,N/A,Compound,Terminal,Acuminate (Taper to Long Point),Spiny,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Smooth,Gold,N/A,Seeds,Grain,Wind,Other,Spike,Avg. (1-5cm),Curly & Curly,Smooth,Regular Interval,Sweet,Other,Waxy,Violet,Patches,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Syrup,Insecticide,Edible,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Essence,Emetic,
Herbaceous,Avian,Plains / Savannah,Rare,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Random,Fibrous,Smooth,Red,N/A,Smooth,Green,N/A,Smooth,Green,N/A,Broad,Random Interval,Spear-Shaped (Pointed Barbbed-Base),Dentate,Waxy,Dichotomous (Veins Branching in Symmetric Pairs),Pairs (2),Smooth,Gold,N/A,Budding / Fragmentation,Spore,Gravity,Other,Spike,Small (5-10mm),Round,Waxy,Terminal,Sweet,Annual (Once),Rough,Violet & Grey,Iridescent,10+,2-4,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Edible,Boiled,N/A,
Woody,Aquatic,Brackish,Uncommon,Medium Patch (12-120),Large (1-10m),Creeper Vine,Ordered,Tap,Smooth,Green,N/A,Scaly,Violet,N/A,Rough,Black,N/A,Broad,Branch Points,Spatulate (Spoon),Dentate,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Scaly,Green,N/A,Seeds,Nut,Animal,Compound,Spike,Avg. (1-5cm),Feathery,Sticky,Regular Interval,Sweet,Poly-Annual (2-7 Years),Smooth,White,Stripes,4-9,2-4,Symbiotic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Nutritious / Tasty,Blanched,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Unique (Extremely Limited Area),Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Random,Tap,Smooth,Black,N/A,Flaky,Brown,N/A,Scaly,Violet,N/A,Broad,Random Interval,Pinnatisect (Deep Opposite Lobing),Sinuate,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Smooth,Green,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Juice,Antifungal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Raw,N/A,
Woody,Terrestrial,Plains / Savannah,Uncommon,Large Patch (120+),Average (25cm-1m),Creeper Vine,Radial,Bulb,Smooth,Brown,N/A,Scaly,Orange,N/A,Smooth,Brown,N/A,Compound,Branch Points,Obovate (Egg Narrow at Base),Sinuate,Scaly,Reticulate (Smaller Veins Forming a Network),Whorls (3-5),Rough,Green,N/A,Seeds,Fruit,Animal,Pairs,Funnel,Large (5-10cm),Oval,Dusty,Regular Interval,Foul,Poly-Annual (2-7 Years),Smooth,Green,Solid,10+,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Juice,Antilithic,Non-Edible,N/A,N/A,Nutritious / Tasty,Ground,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Waxy,Orange,N/A,Smooth,Green,N/A,Scaly,Copper,N/A,Compound,Random Interval,Spatulate (Spoon),Sinuate,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Pairs (2),Smooth,Yellow,N/A,Seeds,Grain,Gravity,Bunches,Spike,Small (5-10mm),Blade & Toothed,Velvety,Random Interval,Sweet,Perennial (Yearly),Rough,White,Mimicry,4-9,1,Decay,Gravity,Non-Sentient,N/A,Medicinal / Other,Ground,Astringent,Medicinal / Other,Poultice,Disinfectant,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Edible,Boiled,N/A,
Algae,Aquatic,Fresh Water,Uncommon,Solitary (1-2),Average (25cm-1m),Colonial Mass,Ordered,Advantageous,Rough,Violet,N/A,Smooth,Gold,N/A,Smooth,Brown,N/A,None,Terminal,Acuminate (Taper to Long Point),Dentate,Scaly,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Flaky,Blue,N/A,Other,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Symbiotic,Heat,Non-Sentient,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Herbaceous,Terrestrial,Desert / Waste & Forest / Jungle,Very Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Random,Tap,Smooth & Smooth,Violet,N/A,Waxy,Green,N/A,Waxy,Grey,N/A,Broad,Regular Interval,Lanceolate (Pointed at Both Ends),Sinuate,Smooth,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Smooth,Green,N/A,Seeds,Grain,Gravity,Spray,Bell,Small (5-10mm),Oval,Veined,Stem / Trunk,Sweet,Annual (Once),Waxy,Red,Solid,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Other,Cholagouge,Edible,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Edible,Steeped,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Common,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Radial,Bulb,Waxy,Yellow,N/A,Smooth,Black,N/A,Smooth,Red,N/A,Compound,Terminal,Spear-Shaped (Pointed Barbbed-Base),Sinuate,Sticky,None,Whorls (3-5),Smooth,Copper,N/A,Suckers,Grain,Water,Spray,Funnel,Avg. (1-5cm),Toothed,Sticky,Regular Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Yellow,Spotted,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Rubbed,Restorative,Medicinal / Other,Grated,Abortifacient,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Woody,Terrestrial,Plains / Savannah,Common,Solitary (1-2),Large (1-10m),Creeper Vine,Radial,Fibrous,Smooth,Blue,N/A,Smooth,Green,N/A,Rough,Silver,N/A,Broad,Random Interval,Spear-Shaped (Pointed Barbbed-Base),Serrulate,VelvetyDusty,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Smooth,Copper,N/A,Seeds,Nut,Animal,Pairs,Spike,Huge (>10cm),Feathery & Oval,Dusty,Regular Interval,Musky,Perennial (Yearly),Waxy,Green,Mottled,0,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Ground,N/A,
Woody,Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Smooth,Green,N/A,Waxy,Green,N/A,Scaly,Black,N/A,Broad,Branch Points,Pedate (Palmate Divided Latteral Lobes),Ciliate,Hairy,None,Pairs (2),Flaky,Brown,N/A,Seeds,Fruit,Animal,Spray,Bell,Avg. (1-5cm),Curly & Oval,Smooth,Random Interval,Sweet,Poly-Annual (2-7 Years),Rough,Green,Patches & Patches,10+,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Blanched,N/A,Nutritious / Tasty,Raw,N/A,
Fungus,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,None,Rhizoid,Smooth,White,N/A,Smooth,Copper,N/A,Other,Copper,N/A,Broad,Terminal,Subulate (Awl),Dentate,Error: Roll Out of Range,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Yellow,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,Heat,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Dried,N/A,
Woody,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Large (1-10m),Stem / Trunk,Random,Tap,Rough,Grey,N/A,Flaky,Green,N/A,Flaky,Copper,N/A,Needles,Branch Points,Hastatae (Triangular Basal Lobes),Serate,Scaly,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Flaky,Black,N/A,Seeds,Nut,Animal,Single,Spike,Avg. (1-5cm),Oval,Veined,Branch Points & Random Interval,Foul,Perennial (Yearly),Smooth,Green,Translucent,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Powder,Anthelmintic,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Boiled,N/A,Non-Edible,N/A,N/A,
Woody,Sub-Terrestrial,Plains / Savannah,Common,Large Patch (120+),Small (5-25cm),Creeper Vine,Radial,Fibrous,Smooth & Flaky,Green,N/A,Flaky,Gold,N/A,Waxy,Yellow,N/A,Broad,Branch Points,Obovate (Egg Narrow at Base),Lobate,Waxy,Dichotomous (Veins Branching in Symmetric Pairs),Pairs (2),Smooth,Gold,N/A,Seeds,Grain,Animal,Compound,Cone,Small (5-10mm),Toothed,Sticky,Terminal,Sweet,Perennial (Yearly),Waxy,Green,Stripes,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,
Herbaceous,Terrestrial,Desert / Waste,Very Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Smooth,Brown,N/A,Flaky,Green,N/A,Smooth,Grey,N/A,Broad,Branch Points,Acicular (Needle),Dentate,Smooth,None,Whorls (3-5),Smooth,Yellow,N/A,Seeds,Grain,Animal,Spray,Bell,Small (5-10mm),Toothed,Velvety,Branch Points,None,Perennial (Yearly),Smooth,Grey,Patches,1-3,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Juice,Stimulant,Medicinal / Other,Bath,Vermicide,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Syrup,Sedative,Edible,Blanched,N/A,
Herbaceous,Terrestrial,Mountains & Forest / Jungle,Very Common,Medium Patch (12-120),Large (1-10m),Multiple Stems / Trunks,Random,Tap,Other,Brown,N/A,Smooth,Yellow,N/A,Smooth,Green,N/A,Compound,Regular Interval,Ovate (Egg Wide at Base),Smooth,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2),Smooth,Green,N/A,Seeds,Grain,Water,Compound,Sphere,Tiny (<5mm),Toothed,Hairy,Terminal,Sweet,Poly-Annual (2-7 Years),Smooth,Green,Blushed,1-3,2-4,Photo / Chemo-Synthetic,Light,Sentient,Animal,Edible,Steeped,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Crushed,Insecticide,Nutritious / Tasty,Boiled,N/A,Medicinal / Other,Tincture,Antiscrufulous,
Algae,Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Average (25cm-1m),Colonial Mass,Random,None,Rough,Gold,N/A,Other,Violet,N/A,Waxy,Yellow,N/A,None,Stem / Trunk,Hastatae (Triangular Basal Lobes),Sinuate,Waxy,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Smooth,Silver,N/A,Suckers,Spore,Animal,Pairs,Bell,Avg. (1-5cm),Blade,Veined,Terminal,Other / Specific,Annual (Once),Smooth,Brown,Patches,10+,5+,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,N/A,N/A,N/A,Medicinal / Other,Wash,Deodorant,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Blanched,N/A,Edible,Roasted,N/A,
Woody,Terrestrial,Plains / Savannah,Very Common,Medium Patch (12-120),Large (1-10m),Stem / Trunk,Radial,Tap,Smooth,Orange,N/A,Rough,Blue,N/A,Smooth,Orange,N/A,Broad,Terminal,Poly-Foliate (2-7 Leaflets),Denticulate,Sticky,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Rough,Silver,N/A,Seeds,Nut,Animal,Bunches,Disc,Large (5-10cm),Round,Hairy,Terminal,Sweet,Perennial (Yearly),Flaky,Brown & Green,Blushed,10+,5+,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Ground,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Small Patch (1-12),Average (25cm-1m),Creeper Vine,None,Fibrous,Smooth,Orange,N/A,Smooth,Green,N/A,Smooth,Blue,N/A,Compound,Terminal,Deltoid (Triangular),Dentate,VelvetyDusty,Cross-Venulate (Small Veins Connecting Secondary Veins),Singles (1),Smooth,Green & Green,Phases,Suckers,Grain,Water,Compound,Sphere,Avg. (1-5cm),Curly & Blade,Velvety,Terminal,None,Poly-Annual (2-7 Years),Smooth,White,Mottled & Translucent,0,5+,Parasitic,Light,Non-Sentient,N/A,Medicinal / Other,Ground,Fungicide,Medicinal / Other,Ground,Expectorant,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Powder,Colorant,
Woody,Terrestrial,Hills / Scrub,Uncommon,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Random,Fibrous,Scaly,Silver,N/A,Rough,Red,N/A,Scaly,Silver,N/A,Needles,Branch Points,Deltoid (Triangular),Dentate,Smooth,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Rough,Gold,N/A,Seeds,Fruit,Animal,Single,Funnel,Small (5-10mm),Round,Sticky,Stem / Trunk,Sweet,Perennial (Yearly),Smooth,Green,Blushed,10+,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Syrup,Digestive,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Edible,Ground,N/A,
Woody,Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Random,Fibrous,Smooth,Green,N/A,Smooth,Green,N/A,Flaky,Green,N/A,Broad,Random Interval,Spatulate (Spoon),Serrulate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Scaly,Grey,N/A,Suckers,Fruit,Wind,Bunches,Funnel,Avg. (1-5cm),Curly,Waxy,Branch Points,Sweet,Perennial (Yearly),Smooth,Brown,Night Closing,4-9,5+,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Steeped,N/A,Medicinal / Other,Syrup,Sialagogue,Edible,Steeped,N/A,Edible,Steeped,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Boiled,N/A,
Herbaceous,Sub-Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Radial,Tap,Smooth,Green,N/A,Smooth,Yellow,N/A,Waxy,Copper,N/A,Broad,Terminal,Acuminate (Taper to Long Point),Dentate,Scaly,None,Clusters (6+),Rough,Yellow,N/A,Seeds,Grain,Wind,Spray,Bell,Tiny (<5mm),Blade,Velvety,Stem / Trunk,Musky,Annual (Once),Waxy,Yellow,Mimicry,1-3,1,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Essence,Disinfectant,Medicinal / Other,Infusion,Emetic,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Ground,Acrid,Non-Edible,N/A,N/A,
Woody,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Waxy,Violet,N/A,Rough,Green & Green,Iridescent,Flaky,Grey,N/A,Compound,Regular Interval,Deltoid (Triangular),Sinuate,Hairy,Pinnate (Secondary Veins Paired Oppositely),Pairs (2),Smooth,Brown,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Vapor / Smoke,Oil,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,
Fungus,Terrestrial,Forest / Jungle & Hills / Scrub,Common,Small Patch (1-12),Tiny (<5cm),Creeper Vine,None,Fibrous,Smooth,Green,N/A,Smooth,Green,N/A,Flaky,Yellow,N/A,Broad,Terminal,Poly-Foliate (2-7 Leaflets),Lobate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Whorls (3-5) & Singles (1),Flaky,Brown,N/A,Seeds,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,None,Non-Sentient,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Edible,Roasted,N/A,
Woody,Terrestrial,Plains / Savannah,Rare,Small Patch (1-12),Small (5-25cm),Multiple Stems / Trunks,Radial,Rhizoid,Smooth,Black,N/A,Flaky,Green,N/A,Rough,Green,N/A,Broad,Regular Interval,Elliptic (Oval Small or No Point),Sinuate,Hairy,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Waxy,Green,N/A,Suckers,Nut,Gravity,Compound,Cone,Avg. (1-5cm),Oval,Smooth,Terminal,Sweet,Perennial (Yearly),Smooth,Orange,Solid,0,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Huge (>10m),Stem / Trunk,Radial,Tap,Scaly,Silver,N/A,Waxy,Green,N/A,Waxy,Blue,N/A,Broad,Terminal,Subulate (Awl),Smooth,Smooth,None,Singles (1),Smooth,Green,N/A,Seeds,Fruit,Animal,Other,Bell,Avg. (1-5cm),Toothed,Velvety,Branch Points,Musky,Poly-Annual (2-7 Years),Smooth,Brown,Blushed,1-3,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Tincture,Vesicant,Non-Edible,N/A,N/A,Medicinal / Other,Other,Anticoagulant,Edible,Boiled,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Cold Compress,Re-Roll,
Woody,Aquatic,Fresh Water,Common,Solitary (1-2),Small (5-25cm),Stem / Trunk,Ordered,Tap,Flaky,Green & Black,Solid,Rough,Silver & Green,Stripes,Flaky,Brown,N/A,Needles,Regular Interval,Cuneate (Wedge Accute Base),Dentate,VelvetyDusty,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Rough,White,N/A,Suckers,Nut,Gravity,Other,Complex,Small (5-10mm),Wavy,Velvety,Stem / Trunk,Sweet,Perennial (Yearly),Rough,Brown,Luminescent,10+,1,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Edible,Boiled,N/A,
Herbaceous,Aquatic,Salt Water,Rare,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Other,Green,N/A,Smooth,Brown,N/A,Flaky,White,N/A,Broad,Branch Points,Cordate (Heart Stem in Cleft),Dentate,Sticky,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Smooth,Silver,N/A,Suckers,Fruit,Animal,Pairs,Bell,Small (5-10mm),Wavy,Dusty,Random Interval,Sweet,Annual (Once),Other,Green,Stripes,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Uncommon,Medium Patch (12-120),Small (5-25cm),Colonial Mass,Random,Fibrous,Smooth,Red,N/A,Smooth,Blue,N/A,Smooth,Grey,N/A,Compound,Random Interval,Cordate (Heart Stem in Cleft),Crenate & Dentate,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2),Smooth,Green,N/A,Budding / Fragmentation,Fruit,Animal,Pairs,Bell,Avg. (1-5cm),Curly,Velvety,Random Interval,Foul,Poly-Annual (2-7 Years),Waxy,Yellow,Patches,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Dried,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,Medicinal / Other,Decoction,Digestive,Edible,Ground,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Smooth,Brown,N/A,Smooth,Green,N/A,Smooth,Silver,N/A,Compound,Stem / Trunk,Acuminate (Taper to Long Point),Ciliate,VelvetyDusty,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Smooth,Green & Green,Spotted & Mottled,Seeds,Fruit,Animal,Other,Disc,Large (5-10cm),Oval,Sticky,Stem / Trunk,Foul,Perennial (Yearly),Smooth,Yellow,Solid,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Ground,N/A,Medicinal / Other,Bath,Re-Roll,Edible,Raw,N/A,N/A,N/A,N/A,Edible,Dried,N/A,Non-Edible,N/A,N/A,
