1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Herbaceous,Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Rough,Yellow,N/A,Waxy,White,N/A,Waxy,Red,N/A,Broad,Branch Points,Obcordate (Heart Stem at Point),Sinuate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Waxy,Yellow,N/A,Seeds,Spore,Wind,Compound,Funnel,Large (5-10cm),Toothed,Smooth,Terminal,Musky,Annual (Once),Waxy,Yellow,Solid,4-9,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Tincture,Oil,Edible,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Cold Compress,Restorative,Nutritious / Tasty,Roasted,N/A,
Herbaceous,Terrestrial,Desert / Waste,Rare,Large Patch (120+),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Smooth,White,N/A,Smooth,Green,N/A,Rough,Yellow,N/A,Compound,Regular Interval,Aristate (Spine-Like Tip),Smooth,Smooth & Waxy,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5),Smooth,Black,N/A,Seeds,Spore,Animal,Compound,Spike,Avg. (1-5cm),Curly & Thread,Sticky,Random Interval,Sweet,Annual (Once),Smooth,Green,Phases,4-9,2-4,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Edible,Raw,N/A,Medicinal / Other,Powder,Coagulant,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Ground,Vulnerary,Edible,Ground,N/A,
Herbaceous,Terrestrial,Mountains,Rare,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Random,Tap,Smooth,Green,N/A,Smooth,Yellow,N/A,Smooth,Green,N/A,Compound,Terminal,Poly-Foliate (2-7 Leaflets),Crenate,Smooth,Pinnate (Secondary Veins Paired Oppositely),Pairs (2),Smooth,Yellow,N/A,Budding / Fragmentation,Grain,Animal,Spray,Bell,Large (5-10cm),Toothed,Dusty,Branch Points,Foul,Perennial (Yearly),Rough,Brown,Mottled,0,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Syrup,Carminative,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Roasted,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Mountains,Very Rare,Solitary (1-2),Large (1-10m),Stem / Trunk,None,Tap,Smooth,Green,N/A,Smooth,Green,N/A,Smooth,Copper,N/A,Compound,Branch Points,Acuminate (Taper to Long Point),Dentate,Waxy,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+) & Clusters (6+),Waxy,Green,N/A,Seeds,Fruit,Animal,Single,Cone,Avg. (1-5cm),Wavy,Hairy,Terminal,Sweet,Annual (Once),Waxy,Green,Solid,4-9,0,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Steeped,N/A,Edible & Edible,N/A,N/A,
Fungus,Aquatic,Fresh Water,Common,Solitary (1-2),Tiny (<5cm),Stem / Trunk,Radial,None,Scaly,Green,N/A,Smooth,Violet,N/A,Smooth,Orange,N/A,Blades,Terminal,Deltoid (Triangular),Sinuate,Hairy,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Smooth,Brown & Grey,Patches,Seeds,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,None,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Cold Extract,Febrifuge,Edible,Steeped,N/A,
Algae,Aquatic,Salt Water,Rare,Medium Patch (12-120),Average (25cm-1m),Colonial Mass,Random,Advantageous,Smooth,Green,N/A,Other,Green,N/A,Scaly,Silver,N/A,None,Terminal,Rhomboid (Diamond),Sinuate,Smooth,Cross-Venulate (Small Veins Connecting Secondary Veins) & Reticulate (Smaller Veins Forming a Network),Clusters (6+),Rough,Green,N/A,Budding / Fragmentation,Spore,Wind,Pairs,Funnel,Small (5-10mm),Thread,Velvety,Terminal,Musky,Annual (Once),Flaky,Green,Blushed,4-9,0,Photo / Chemo-Synthetic,Motile,Non-Sentient,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Plains / Savannah,Common,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Radial,Bulb,Rough,Red,N/A,Waxy,Orange,N/A,Smooth,White,N/A,Broad,Regular Interval,Pedate (Palmate Divided Latteral Lobes),Smooth,Scaly,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Copper,N/A,Seeds,Fruit,Animal,Single,Bell,Large (5-10cm),Curly,Waxy & Scaly,Regular Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Brown,Solid,10+,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Tincture,Antispasmodic,Edible,Boiled,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah & Tundra,Rare,Solitary (1-2),Small (5-25cm),Creeper Vine,Radial,Fibrous,Smooth,Grey,N/A,Scaly,Grey,N/A,Smooth,White,N/A,Needles,Branch Points,Orbicular (Circular),Serrulate,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Smooth,Green,N/A,Suckers,Fruit,Animal,Single,Disc,Avg. (1-5cm),Wavy,Waxy,Branch Points,Sweet,Poly-Annual (2-7 Years),Waxy,Yellow,Blushed,10+,5+,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Edible,Raw,N/A,Medicinal / Other,Powder,Wax,Medicinal / Other & Medicinal / Other,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Ordered,Tap,Smooth,Brown,N/A,Waxy,Copper,N/A,Rough,Green,N/A,Broad,Terminal,Acicular (Needle),Sinuate,Waxy,Pinnate (Secondary Veins Paired Oppositely),Pairs (2),Smooth,Red,N/A,Suckers,Grain,Animal,Spray,Spike,Large (5-10cm),Curly,Veined,Branch Points,Sweet,Perennial (Yearly),Smooth,Orange,Patches,0,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Raw,N/A,Nutritious / Tasty,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Edible,Raw,N/A,
Fungus,Terrestrial,Forest / Jungle,Very Rare,Medium Patch (12-120),Small (5-25cm),Colonial Mass,None,Rhizoid,Smooth,Yellow,N/A,Smooth,Silver,N/A,Other,Gold,N/A,Needles,Terminal,Lobed (Deeply Indented Margins) & Poly-Foliate (2-7 Leaflets),Dentate,Waxy,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Smooth,Brown,N/A,Seeds,Other,Wind,Compound,Spike,Avg. (1-5cm),Toothed,Waxy,Terminal,Sweet,Annual (Once),Rough,Red,Mottled,10+,2-4,Decay,Heat,Non-Sentient,N/A,Nutritious / Tasty,Blanched,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Aquatic,Fresh Water,Very Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Smooth,Red,N/A,Waxy,Brown,N/A,Other,Silver,N/A,Needles,Random Interval,Ovate (Egg Wide at Base),Serate,Hairy,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Smooth,Green,N/A,Budding / Fragmentation & Seeds,Grain,Water,Spray,Bell,Small (5-10mm),Wavy,Sticky,Branch Points,Foul,Perennial (Yearly),Smooth,Green,Patches,10+,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Hills / Scrub,Uncommon,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Random,Tap,Rough,Silver,N/A,Smooth,Yellow,N/A,Smooth,White,N/A,Broad,Random Interval,Obcordate (Heart Stem at Point),Lobate,Scaly,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Smooth,Green,N/A,Suckers,Grain,Animal,Other,Funnel,Small (5-10mm),Toothed & Wavy,Velvety,Regular Interval,Sweet,Annual (Once),Smooth,Green,Blushed,0,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Decoction,Counterirritant,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Whole,Antiscorbutic,Medicinal / Other,Bath,Hepatic,
Herbaceous,Aquatic,Salt Water,Uncommon,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Tap,Waxy & Smooth,Yellow,N/A,Scaly,Red,N/A,Smooth,Green,N/A,Broad,Branch Points,Lanceolate (Pointed at Both Ends),Smooth & Lobate,Waxy,Reticulate (Smaller Veins Forming a Network),Whorls (3-5),Rough,Violet,N/A,Seeds,Spore,Wind,Single,Disc,Huge (>10cm),Curly,Hairy,Branch Points,Sweet,Perennial (Yearly),Smooth,Silver,Translucent,4-9,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Juice,Aphrodesiac,Nutritious / Tasty,Boiled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Tincture,Cholagouge,Edible,Blanched,N/A,
Woody,Terrestrial,Marsh / Swamp / Bog,Very Common,Large Patch (120+),Small (5-25cm),Multiple Stems / Trunks,Random,None,Rough,Copper & Grey,Solid,Rough,Green,N/A,Rough,Red,N/A,Broad,Regular Interval,Poly-Foliate (2-7 Leaflets),Sinuate,Sticky,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Waxy,Black,N/A,Seeds,Nut,Gravity,Pairs,Cone,Small (5-10mm),Wavy & Toothed,Dusty,Regular Interval,Musky,Annual (Once),Scaly,Black,Patches,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Steeped,N/A,
Herbaceous,Aquatic,Fresh Water,Rare,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Radial,Tap,Smooth,Gold & Blue,Stripes,Waxy,Brown,N/A,Waxy,Red,N/A,Broad,Regular Interval,Reniform (Kidney),Ciliate,Error: Roll Out of Range,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5) & Clusters (6+),Rough,Blue,N/A,Budding / Fragmentation,Fruit,Water,Pairs,Funnel,Avg. (1-5cm),Round,Hairy & Hairy,Regular Interval,Sweet,Perennial (Yearly),Smooth,Green,Mimicry,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Wash,Caustic,Edible,Steeped,N/A,Edible,Ground,N/A,N/A,N/A,N/A,Medicinal / Other,Crushed,Dye,Edible,Roasted,N/A,
Woody,Terrestrial,Plains / Savannah,Very Rare,Large Patch (120+),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Scaly,Brown,N/A,Rough,Brown,N/A,Smooth,Green,N/A,Broad,Random Interval,Linear (Parallel Margins & Elongate),Serrulate,Sticky,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Smooth,Green,N/A,Seeds,Nut,Animal,Single,Bell,Tiny (<5mm),Oval,Scaly,Stem / Trunk,Foul,Poly-Annual (2-7 Years),Flaky,Green,Solid,4-9,2-4,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Medicinal / Other,Other,Emollient,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Rare,Medium Patch (12-120),Huge (>10m),Stem / Trunk,Random,Fibrous,Rough,Brown,N/A,Waxy,Copper,N/A,Waxy,Green,N/A,Broad,Random Interval,Hastatae (Triangular Basal Lobes),Lobate,Scaly,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5) & Clusters (6+),Smooth,Gold,N/A,Seeds,Grain,Gravity,Spray,Sphere,Large (5-10cm),Wavy,Smooth,Regular Interval,Sweet,Perennial (Yearly),Flaky,Gold,Solid,1-3,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Grated,Anticoagulant,Medicinal / Other,Ground,Expectorant,N/A,N/A,N/A,Nutritious / Tasty,Roasted,N/A,Medicinal / Other,Rubbed,Re-Roll,Non-Edible,N/A,N/A,
Fungus,Terrestrial,Plains / Savannah,Uncommon,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Flaky,Green,N/A,Smooth,Green,N/A,Smooth,Brown,N/A,Compound,Terminal,Truncate (Squared off Apex),Serrulate,Smooth,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Smooth,Green,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,Gravity,Non-Sentient,N/A,Edible,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Edible,Boiled,N/A,
Woody,Terrestrial,Mountains,Uncommon,Medium Patch (12-120),Large (1-10m),Multiple Stems / Trunks,Radial,Tap,Smooth,Orange,N/A,Smooth,Gold,N/A,Smooth,White,N/A,Broad,Terminal,Digitate (Finger-Like Lobes),Spiny,Scaly,Pinnate (Secondary Veins Paired Oppositely),Singles (1),Waxy,Copper,N/A,Seeds,Fruit,Gravity,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Ground,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Essence,Diaphoretic,Non-Edible,N/A,N/A,Medicinal / Other,Syrup,Antinauseant,
Fungus,Sub-Terrestrial,Desert / Waste,Very Common,Large Patch (120+),Average (25cm-1m),Creeper Vine,None,Bulb,Smooth,Brown,N/A,Smooth,Violet,N/A,Smooth,Violet,N/A,Scales,Terminal,Acicular (Needle),Smooth,Scaly,Pinnate (Secondary Veins Paired Oppositely),Pairs (2),Smooth,Green,N/A,Seeds,Fruit,Animal,Bunches,Spike,Large (5-10cm),Blade & Blade,Velvety,Branch Points,Sweet,Annual (Once),Smooth,Orange,Blushed,10+,1,Decay,Light,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Blanched,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Crushed,Calmative,
Herbaceous,Aquatic,Fresh Water,Uncommon,Small Patch (1-12),Average (25cm-1m),Creeper Vine,None,Bulb,Smooth,Black,N/A,Rough,Yellow,N/A,Rough,Violet,N/A,Broad,Random Interval,Obcordate (Heart Stem at Point),Smooth,Scaly,Cross-Venulate (Small Veins Connecting Secondary Veins),Whorls (3-5),Smooth,Silver,N/A,Suckers,Grain,Gravity,Compound,Disc,Small (5-10mm),Blade,Sticky,Random Interval,Musky,Annual (Once),Smooth,Yellow,Stripes,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Boiled,N/A,Edible,Ground,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Blanched,N/A,Edible,Dried,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Huge (>10m),Stem / Trunk,Radial,Tap,Waxy,Blue,N/A,Waxy,Silver,N/A,Waxy,Green & Green,Translucent,Broad,Regular Interval,Palmate (Hand-Like),Serrulate,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Waxy,Copper,N/A,Seeds,Other,Animal,Single,Cone,Avg. (1-5cm),Feathery,Waxy,Terminal,Foul,Perennial (Yearly),Smooth,Brown,Mimicry,4-9,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,Nutritious / Tasty,Steeped,N/A,Edible,Dried,N/A,Edible,Ground,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,Random,Tap,Smooth,Brown,N/A,Waxy,Silver,N/A,Waxy,Red,N/A,Broad,Random Interval,Acuminate (Taper to Long Point),Serate,Scaly,Reticulate (Smaller Veins Forming a Network) & Reticulate (Smaller Veins Forming a Network),Pairs (2),Smooth,Green,N/A,Budding / Fragmentation,Grain,Wind,Spray,Bell,Small (5-10mm),Curly,Velvety & Hairy,Branch Points,Musky,Annual (Once),Smooth,Gold,Iridescent,4-9,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Powder,Refridgerant,Medicinal / Other,Powder,Antispasmodic,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Ground,Emollient,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Salt Water,Uncommon,Medium Patch (12-120),Huge (>10m),Stem / Trunk,Random,Tap,Smooth,Silver,N/A,Smooth,Green,N/A,Smooth,Copper & Green,Phases,Compound,Stem / Trunk,Spear-Shaped (Pointed Barbbed-Base),Denticulate,Hairy,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,Brown,N/A,Suckers,Grain,Gravity,Spray,Complex,Large (5-10cm),Blade,Waxy,Branch Points,Musky,Poly-Annual (2-7 Years),Smooth,Silver & Red,Spotted,4-9,0,Photo / Chemo-Synthetic,Mobile,Non-Sentient,N/A,Medicinal / Other,Tincture,Bitter Tonic,Edible,Raw,N/A,N/A,N/A,N/A,Medicinal / Other,Wash,Antiphlogistic,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Common,Small Patch (1-12),Huge (>10m),Creeper Vine,Random,Fibrous,Smooth,Green,N/A,Smooth,Violet,N/A,Waxy,Green,N/A,Compound,Stem / Trunk,Lobed (Deeply Indented Margins),Lobate,Waxy,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Waxy,Blue & Yellow,Stripes,Seeds,Fruit,Animal,Pairs,Cone,Huge (>10cm),Toothed & Toothed,Smooth,Branch Points,Sweet,Annual (Once),Smooth,Silver,Spotted,4-9,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Dried,N/A,Edible,Roasted,N/A,Medicinal / Other,Juice,Nauseant,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Decoction,Antiperodic,
Woody,Terrestrial,Forest / Jungle,Uncommon,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Radial,Rhizoid,Smooth,Green,N/A,Smooth,Yellow,N/A,Waxy,Green,N/A,Broad,Terminal,Obcordate (Heart Stem at Point),Serate,Hairy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5) & Clusters (6+),Rough,Green & Brown,Phases,Seeds,Other,Wind,Bunches,Spike,Small (5-10mm),Round,Velvety,Stem / Trunk,None,Poly-Annual (2-7 Years),Smooth,Red,Night Blooming,1-3,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Woody,Terrestrial,Marsh / Swamp / Bog,Uncommon,Solitary (1-2),Huge (>10m),Stem / Trunk,Radial,Rhizoid,Scaly,Yellow,N/A,Rough,Copper,N/A,Smooth,Black,N/A,Broad,Random Interval,Linear (Parallel Margins & Elongate),Spiny,Scaly,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Smooth,Red,N/A,Seeds,Nut,Gravity,Pairs,Cone,Small (5-10mm),Oval,Velvety,Terminal,Sweet,Perennial (Yearly),Scaly,Black,Mimicry,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Powder,Hepatic,Non-Edible,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Rubbed,Demulcent,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Large Patch (120+),Small (5-25cm),Multiple Stems / Trunks,Random,Fibrous,Smooth,Copper,N/A,Smooth,Gold,N/A,Waxy,Silver,N/A,Compound,Random Interval,Obcordate (Heart Stem at Point),Ciliate,Smooth,None,Clusters (6+),Rough,Orange,N/A,Seeds,Fruit,Water,Pairs,Bell,Small (5-10mm),Oval,Velvety,Regular Interval,Musky,Annual (Once),Smooth,Gold,Spotted,0,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Edible,Boiled,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,Medicinal / Other,Essence,Antibiotic,Edible,Ground,N/A,
Woody,Terrestrial,Forest / Jungle,Uncommon,Large Patch (120+),Large (1-10m),Stem / Trunk,Radial,Rhizoid,Smooth,Grey,N/A,Smooth,Green,N/A,Rough,Brown,N/A,Scales,Terminal,Cordate (Heart Stem in Cleft),Serrulate,Hairy,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Scaly,Silver,N/A,Seeds,Spore,Animal,Spray,Bell,Small (5-10mm),Blade & Oval,Velvety,Regular Interval,Foul,Annual (Once),Smooth,Brown,Translucent,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Infusion,Antilithic,Medicinal / Other,Vapor / Smoke,Oil,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Desert / Waste,Rare,Small Patch (1-12),Large (1-10m),Creeper Vine,Radial,Rhizoid,Smooth,Orange,N/A,Smooth,Gold & Silver,Stripes,Smooth,Green,N/A,Broad,Stem / Trunk,Palmate (Hand-Like),Smooth,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2),Smooth,Green,N/A,Seeds,Fruit,Animal,Single,Bell,Tiny (<5mm),Blade,Smooth & Smooth,Random Interval,Sweet,Annual (Once),Smooth,Silver,Stripes,10+,2-4,Photo / Chemo-Synthetic,Motile,Non-Sentient,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Fomentation,Coagulant,Medicinal / Other,Cold Compress,Anesthetic,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Ground,N/A,
Woody,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Huge (>10m),Stem / Trunk,Radial,Fibrous,Flaky,Yellow,N/A,Rough,Orange,N/A,Flaky,Violet,N/A,Needles,Regular Interval,Falcate (Sickle),Smooth,Scaly,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5),Waxy,Grey,N/A,Seeds,Nut,Gravity,Bunches,Funnel,Avg. (1-5cm),Curly,Veined,Branch Points,Foul,Annual (Once),Rough,Gold,Mimicry,0,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Ground,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Infusion,Re-Roll,Edible,Roasted,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Solitary (1-2),Huge (>10m),Multiple Stems / Trunks,Radial,Fibrous,Smooth,Orange,N/A,Smooth,Green,N/A,Smooth,Copper,N/A,Blades,Branch Points,Ovate (Egg Wide at Base),Smooth,Smooth,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Rough,Green,N/A,Seeds,Grain,Animal,Spray,Disc,Tiny (<5mm),Wavy,Hairy,Terminal,Musky,Perennial (Yearly),Smooth,Brown,Patches & Blushed,4-9,1,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Ground,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Ointment,Antiseptic,Medicinal / Other,Ground,Re-Roll,
Fungus,Sub-Terrestrial,Desert / Waste,Uncommon,Small Patch (1-12),Tiny (<5cm),Stem / Trunk,None,None,Rough,Grey,N/A,Flaky,Blue,N/A,Smooth,Red,N/A,Needles,Terminal,Elliptic (Oval Small or No Point),Sinuate,VelvetyDusty,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Smooth,Green,N/A,Seeds,Spore,Animal,Single,Funnel,Tiny (<5mm),Feathery,Smooth,Branch Points,Other / Specific,Perennial (Yearly),Smooth,Silver,Solid,0,5+,Decay,None,Non-Sentient,N/A,Nutritious / Tasty,Blanched,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Blanched,N/A,Edible,Raw,N/A,
