1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Woody,Aquatic,Fresh Water,Very Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Random,Tap,Rough,Gold,N/A,Smooth,Green,N/A,Smooth,Brown,N/A,Needles,Stem / Trunk,Subulate (Awl),Dentate,VelvetyDusty,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Scaly,White,N/A,Seeds & Seeds,Nut,Gravity,Bunches,Spike,Tiny (<5mm),Wavy,Hairy,Random Interval,Sweet,Poly-Annual (2-7 Years),Rough,Yellow,Stripes,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Roasted,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Fungus,Sub-Terrestrial,Plains / Savannah & Plains / Savannah,Common,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,None,Fibrous,Scaly,Grey,N/A,Waxy,White,N/A,Smooth,Orange,N/A,Scales,Terminal,Obovate (Egg Narrow at Base),Spiny & Undulate,VelvetyDusty,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Other,White,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,Light,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Common,Small Patch (1-12),Huge (>10m),Creeper Vine,Radial,Bulb,Smooth,Brown & Green,Phases,Smooth,Gold,N/A,Smooth,Black,N/A,Broad,Stem / Trunk,Falcate (Sickle),Dentate,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Smooth,Green,N/A,Budding / Fragmentation,Grain,Animal,Spray,Bell,Small (5-10mm),Wavy & Oval,Smooth,Branch Points,Sweet,Poly-Annual (2-7 Years),Smooth,Yellow,Blushed,4-9,1,Photo / Chemo-Synthetic,Light,Sentient,Instinctual,Medicinal / Other,Wash,Stimulant,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Edible,Roasted,N/A,Edible,Ground,N/A,
Fungus,Sub-Terrestrial,Desert / Waste,Common,Solitary (1-2),Large (1-10m),Creeper Vine,None,Rhizoid,Smooth,Green,N/A,Other,Violet,N/A,Smooth,Brown,N/A,Scales,Terminal,Ovate (Egg Wide at Base),Undulate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Smooth,Copper,N/A,Seeds,Spore,Animal,Bunches,Disc,Small (5-10mm),Wavy,Sticky,Terminal,None,Poly-Annual (2-7 Years),Smooth,Orange,Translucent,10+,1,Decay,Gravity,Non-Sentient,N/A,Edible,Dried,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Algae,Aquatic,Fresh Water,Common,Solitary (1-2),Average (25cm-1m),Colonial Mass & Colonial Mass,Random,None,Rough,Brown,N/A,Smooth,Silver,N/A,Smooth,Green & Green,Translucent,None & None,Branch Points,Aristate (Spine-Like Tip),Smooth,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Other,Orange,N/A,Budding / Fragmentation,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Large Patch (120+),Huge (>10m),Stem / Trunk,None,Fibrous,Flaky,Brown,N/A,Waxy,Green,N/A,Smooth,White,N/A,Compound,Terminal,Cordate (Heart Stem in Cleft),Spiny,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Waxy,Green,N/A,Seeds,Fruit,Wind,Pairs,Complex,Large (5-10cm),Feathery,Scaly,Branch Points,None,Annual (Once),Smooth,Orange,Blushed,1-3,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Dried,N/A,Edible,Roasted,N/A,Edible,Blanched,N/A,Medicinal / Other,Fomentation,Hydragogue,Medicinal / Other,Wash,Galactagogue,Non-Edible,N/A,N/A,
Woody,Terrestrial,Forest / Jungle,Very Common,Solitary (1-2),Small (5-25cm),Creeper Vine,Radial,Bulb,Smooth,Brown,N/A,Smooth,Black,N/A,Rough,Orange,N/A,Broad,Terminal,Poly-Foliate (2-7 Leaflets),Smooth,Sticky,Reticulate (Smaller Veins Forming a Network),Pairs (2),Scaly,Yellow,N/A,Suckers,Nut,Gravity,Bunches,Cone,Small (5-10mm),Curly,Velvety,Random Interval,Musky,Poly-Annual (2-7 Years),Smooth,Grey,Solid,4-9,0,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Edible,Boiled,N/A,
Herbaceous,Sub-Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Large (1-10m),Creeper Vine,Random,Tap,Waxy,Yellow,N/A,Smooth,Green,N/A,Waxy,Green,N/A,Compound,Branch Points,Palmate (Hand-Like),Lobate,Scaly,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Smooth,Black,N/A,Seeds,Grain,Wind,Bunches,Spike,Small (5-10mm),Curly,Smooth,Terminal,Sweet,Annual (Once),Smooth,Yellow,Solid,0,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Roasted,N/A,N/A,N/A,N/A,Edible,Dried,N/A,Medicinal / Other,Tincture,Wax,Edible,Boiled,N/A,
Herbaceous,Aquatic,Salt Water,Common,Solitary (1-2),Small (5-25cm),Stem / Trunk,Ordered,Tap,Other,White,N/A,Smooth,Yellow,N/A,Smooth,Gold,N/A,Broad,Random Interval,Palmate (Hand-Like),Denticulate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Smooth,Green,N/A,Seeds,Fruit,Wind,Pairs,Bell,Large (5-10cm),Wavy,Scaly,Random Interval,None,Poly-Annual (2-7 Years),Rough,Red,Spotted,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Dried,N/A,Medicinal / Other,Decoction,Re-Roll,Medicinal / Other,Infusion,Oil,N/A,N/A,N/A,Medicinal / Other,Fomentation,Re-Roll,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Solitary (1-2),Huge (>10m),Stem / Trunk,Random,Tap,Waxy,Yellow,N/A,Smooth,Brown,N/A,Waxy,Copper,N/A,Needles,Random Interval,Palmate (Hand-Like),Ciliate,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Green,N/A,Seeds,Grain,Animal,Bunches,Disc,Avg. (1-5cm),Wavy,Waxy,Terminal,Sweet,Perennial (Yearly),Smooth,Yellow,Blushed,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Blanched,N/A,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Edible,Boiled,N/A,Medicinal / Other,Cold Compress,Mysical / Other,
Herbaceous,Terrestrial,Plains / Savannah & Forest / Jungle,Very Rare,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Radial,Bulb,Scaly,Copper & Copper,Luminescent,Smooth,Silver,N/A,Other,Black,N/A,Broad,Regular Interval,Acuminate (Taper to Long Point),Crenate,VelvetyDusty,Reticulate (Smaller Veins Forming a Network),Whorls (3-5),Smooth & Smooth,Blue,N/A,Suckers,Fruit,Animal,Bunches,Funnel,Avg. (1-5cm),Toothed,Veined,Terminal,None,Perennial (Yearly),Smooth,Black,Solid,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Grated,Insecticide,Edible,Dried,N/A,Medicinal / Other,Vapor / Smoke,Caustic,N/A,N/A,N/A,Medicinal / Other,Bath,Coagulant,Medicinal / Other,Fomentation,Errihine,
Herbaceous,Terrestrial,Plains / Savannah,Common,Large Patch (120+),Average (25cm-1m),Creeper Vine,Random,Tap,Smooth,Yellow,N/A,Smooth,Red,N/A,Smooth,Copper,N/A,Compound,Terminal,Cuneate (Wedge Accute Base),Smooth,Smooth,Dichotomous (Veins Branching in Symmetric Pairs),Whorls (3-5),Smooth,Yellow,N/A,Seeds,Fruit,Water,Single,Disc,Avg. (1-5cm),Blade,Velvety,Terminal,Sweet,Other,Smooth,Gold,Phases,0,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Blanched,N/A,Medicinal / Other,Ground,Cathartic,Nutritious / Tasty,Roasted,N/A,N/A,N/A,N/A,Nutritious / Tasty,Blanched,N/A,Edible,Steeped,N/A,
Herbaceous,Aquatic,Salt Water,Uncommon,Medium Patch (12-120),Tiny (<5cm),Multiple Stems / Trunks,Random,Fibrous,Waxy,Green,N/A,Smooth,Brown,N/A,Waxy,White,N/A,Compound,Branch Points,Palmate (Hand-Like),Ciliate,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Smooth,Red,N/A,Seeds,Fruit,Gravity,Single,Complex,Small (5-10mm),Thread,Dusty,Random Interval,Sweet,Annual (Once),Waxy,Blue,Blushed,4-9,2-4,Other,Gravity,Non-Sentient,N/A,Medicinal / Other,Wash,Re-Roll,Medicinal / Other,Decoction,Caustic,Medicinal / Other,Fomentation,Re-Roll,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Fungus,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,None,Tubers,Flaky,Green,N/A,Smooth,Red,N/A,Smooth,Green,N/A,None,Terminal,Palmate (Hand-Like),Undulate,Smooth,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Smooth,Yellow,N/A,Seeds,Spore,Wind,Other,Bell,Huge (>10cm),Oval,Velvety,Terminal & Terminal,Sweet,Poly-Annual (2-7 Years),Smooth,Brown,Patches,4-9,0,Decay,Gravity,Non-Sentient,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Boiled,N/A,
Woody,Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Large (1-10m),Multiple Stems / Trunks,Radial,Tap,Smooth,Copper,N/A,Smooth,Brown,N/A,Rough,Brown,N/A,Broad,Branch Points,Truncate (Squared off Apex),Spiny,Smooth,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Smooth,Yellow,N/A,Seeds & Seeds,Nut,Animal,Pairs,Bell,Avg. (1-5cm),Feathery,Velvety,Regular Interval,Sweet,Perennial (Yearly),Smooth,Violet,Mimicry,4-9,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Roasted,N/A,Edible,Blanched,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Common,Solitary (1-2),Small (5-25cm),Stem / Trunk,Radial,None,Smooth,White,N/A,Smooth,Copper,N/A,Other,Copper,N/A,Compound,Terminal,Deltoid (Triangular),Lobate,Scaly & Hairy,None,Clusters (6+) & Clusters (6+),Smooth,Yellow,N/A,Seeds,Spore,Other,Other,Disc,Small (5-10mm),Curly & Curly,Sticky,Random Interval,Musky,Other,Smooth,Gold,Solid,4-9,5+,Decay,Light,Non-Sentient,N/A,Edible,Raw,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Non-Edible,N/A,N/A,
Woody,Avian,Forest / Jungle,Rare,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Tap,Rough,Green & White,Solid,Waxy,Red,N/A,Flaky,Black,N/A,Blades,Terminal,Flabellate (Fan Shaped),Sinuate,Hairy,None,Clusters (6+),Other,Orange,N/A,Suckers,Fruit,Animal,Pairs,Complex,Avg. (1-5cm),Curly,Dusty,Terminal,Foul,Perennial (Yearly),Smooth,Black,Spotted,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Ground,Specific,Edible,Steeped,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Boiled,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Radial,Tubers,Smooth,Brown,N/A,Rough,Grey,N/A,Flaky,Green,N/A,Compound,Terminal,Poly-Foliate (2-7 Leaflets),Lobate,Smooth,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Smooth,White,N/A,Seeds,Grain,Wind,Compound,Sphere,Tiny (<5mm),Feathery,Hairy,Regular Interval,Musky,Poly-Annual (2-7 Years),Rough,Green & Red,Night Blooming,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Boiled,N/A,Medicinal / Other,Bath,Vasodialator,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Essence,Balsam,Nutritious / Tasty,Dried,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Solitary (1-2),Small (5-25cm),Multiple Stems / Trunks,Radial,Tap,Smooth,Yellow,N/A,Smooth,Black,N/A,Smooth & Other,Grey,N/A,Compound,Regular Interval,Palmate (Hand-Like),Sinuate,Sticky,Dichotomous (Veins Branching in Symmetric Pairs),Pairs (2) & Whorls (3-5),Smooth,Brown,N/A,Seeds,Grain,Animal,Spray,Bell,Avg. (1-5cm),Oval,Smooth,Regular Interval,Sweet,Perennial (Yearly),Smooth,Red & Copper,Phases,10+,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Dried,N/A,Medicinal / Other,Powder,Haemostatic,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Random,Tubers,Scaly,Green,N/A,Smooth,Brown,N/A,Smooth,Blue & Blue,Patches,Broad,Regular Interval,Digitate (Finger-Like Lobes),Serate,Waxy,Reticulate (Smaller Veins Forming a Network),Singles (1),Waxy,Blue,N/A,Seeds,Grain,Animal,Spray,Bell,Avg. (1-5cm),Curly,Scaly,Stem / Trunk,Sweet,Annual (Once),Waxy,Orange,Patches,1-3,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Roasted,N/A,Medicinal / Other,Cold Compress,Anesthetic,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Edible,Boiled,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Medium Patch (12-120),Huge (>10m),Stem / Trunk,Radial,Fibrous,Smooth,Green,N/A,Smooth,Green,N/A,Waxy,Green,N/A,Broad,Branch Points,Acicular (Needle),Lobate & Ciliate,Waxy,Parallel (Veins Arranged Axially Not Intersecting),Whorls (3-5),Flaky,Brown,N/A,Seeds,Fruit,Water,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Medicinal / Other,Infusion,Antiperodic,Edible,Boiled,N/A,Edible,Steeped,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,None,Fibrous,Smooth,Blue,N/A,Smooth,Gold,N/A,Smooth,Violet,N/A,Broad,Terminal,Ovate (Egg Wide at Base),Sinuate,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Green,N/A,Suckers,Grain,Water,Compound,Spike,Small (5-10mm),Blade,Dusty,Stem / Trunk,Other / Specific,Poly-Annual (2-7 Years),Smooth,Green,Stripes & Blushed,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Steeped,N/A,Medicinal / Other,Grated,Digestive,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Medicinal / Other,Bath,Febrifuge,
Herbaceous,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Radial,Tap,Smooth,Black,N/A,Smooth,Yellow,N/A,Smooth,Green,N/A,Broad,Terminal,Palmate (Hand-Like),Sinuate,Sticky,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Smooth,Yellow,N/A,Other,Grain,Water,Bunches,Cone,Tiny (<5mm),Blade,Hairy,Regular Interval,Sweet,Annual (Once),Smooth,Silver,Iridescent,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Ground,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Dried,N/A,
Herbaceous,Terrestrial,Mountains,Uncommon,Large Patch (120+),Average (25cm-1m),Colonial Mass,Ordered,Tap,Smooth,Yellow,N/A,Smooth,Violet,N/A,Smooth,Blue,N/A,Needles,Branch Points,Acicular (Needle) & Acuminate (Taper to Long Point),Sinuate,Scaly,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Smooth,White,N/A,Seeds,Fruit,Water,Pairs,Bell,Avg. (1-5cm),Curly,Sticky,Terminal,Musky,Poly-Annual (2-7 Years),Smooth,Yellow,Stripes,10+,2-4,Parasitic,Light,Non-Sentient,N/A,Edible,Boiled,N/A,Edible,Boiled,N/A,Medicinal / Other,Rubbed,Anodyne,N/A,N/A,N/A,Medicinal / Other,Essence,Acrid,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,None,Tap,Flaky,Red,N/A,Smooth,Black,N/A,Waxy,Green,N/A,Needles,Branch Points,Deltoid (Triangular),Undulate,VelvetyDusty,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Smooth,Black,N/A,Seeds,Fruit,Wind,Single,Cone,Small (5-10mm),Blade,Sticky,Branch Points,Foul,Annual (Once),Smooth,Green,Luminescent & Night Closing,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Whole,Antiemetic,Medicinal / Other & Non-Edible,N/A,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Medicinal / Other,Powder,Vermifuge,
Herbaceous,Terrestrial,Forest / Jungle,Rare,Solitary (1-2),Huge (>10m),Multiple Stems / Trunks,Radial,Fibrous,Waxy,Green,N/A,Smooth,Grey & Orange,Blushed,Smooth,Violet,N/A,Compound,Random Interval,Obtuse (Bluntly Tipped),Sinuate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Smooth,Brown & Green,Phases,Seeds,Grain,Gravity,Bunches,Sphere,Tiny (<5mm),Blade,Waxy,Branch Points,Sweet,Perennial (Yearly),Smooth,Brown,Stripes,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Roasted,N/A,Edible,Ground,N/A,N/A,N/A,N/A,Medicinal / Other,Fomentation,Counterirritant,Nutritious / Tasty,Blanched,N/A,Nutritious / Tasty,Dried,N/A,
Fungus,Terrestrial,Plains / Savannah,Rare,Medium Patch (12-120),Tiny (<5cm),Multiple Stems / Trunks,None,None,Flaky,Blue,N/A,Smooth,Red,N/A,Rough,Blue,N/A,Blades & Needles,Terminal,Aristate (Spine-Like Tip),Undulate,Scaly,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Smooth,Yellow,N/A,Seeds,Other,Animal,Single,Complex,Avg. (1-5cm),Curly,Velvety,Branch Points,None,Perennial (Yearly),Smooth,Blue,Solid,4-9,1,Decay,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Fomentation,Coagulant,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Rubbed,Emollient,
Woody,Terrestrial,Desert / Waste,Very Rare,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Scaly,White,N/A,Rough,Yellow,N/A,Smooth,Violet,N/A,Compound,Random Interval,Obcordate (Heart Stem at Point),Smooth,Scaly,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5),Waxy,Copper,N/A,Seeds,Fruit,Animal,Other,Funnel,Avg. (1-5cm),Round,Dusty,Branch Points,None,Perennial (Yearly),Smooth,Yellow,Spotted,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Bath,Bitter Tonic,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Roasted,N/A,Nutritious / Tasty,Boiled,N/A,Medicinal / Other,Juice,Vasodialator,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Smooth,Blue,N/A,Waxy,Green,N/A,Smooth,Blue,N/A,Compound,Regular Interval,Lobed (Deeply Indented Margins),Spiny,Hairy,Reticulate (Smaller Veins Forming a Network),Pairs (2),Smooth,Violet,N/A,Budding / Fragmentation,Fruit,Water,Other,Cone,Small (5-10mm),Thread,Waxy,Stem / Trunk,Sweet,Poly-Annual (2-7 Years),Smooth,White,Luminescent,10+,5+,Other,Gravity,Non-Sentient,N/A,Medicinal / Other,Fomentation,Euphoriant,Nutritious / Tasty,Raw,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Medicinal / Other,Powder,Antipyretic,
Woody,Terrestrial,Hills / Scrub,Very Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Ordered,Tap,Rough,White,N/A,Scaly,Yellow,N/A,Waxy,Brown,N/A,Compound,Branch Points,Acuminate (Taper to Long Point),Serate & Undulate,Smooth,Reticulate (Smaller Veins Forming a Network),Clusters (6+) & Pairs (2),Smooth,Orange,N/A,Seeds,Nut,Gravity,Bunches,Disc,Small (5-10mm),Wavy,Velvety,Regular Interval,Sweet,Poly-Annual (2-7 Years),Flaky,Brown,Luminescent,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Bath,Cathartic,Nutritious / Tasty,Roasted,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Edible,Boiled,N/A,Edible,Roasted,N/A,
Herbaceous,Aquatic,Salt Water,Uncommon,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Random,Tap,Rough,Violet,N/A,Smooth,Green,N/A,Smooth,Green,N/A,None,Terminal,Pedate (Palmate Divided Latteral Lobes),Lobate & Smooth,Scaly,Reticulate (Smaller Veins Forming a Network),Singles (1),Flaky,Green,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Decoction,Anticoagulant,
Herbaceous,Terrestrial,Plains / Savannah,Common,Large Patch (120+),Huge (>10m),Stem / Trunk,Radial,Tubers,Flaky,Copper,N/A,Smooth,Copper,N/A,Flaky,Green,N/A,Blades,Regular Interval,Poly-Foliate (2-7 Leaflets),Serate,Hairy,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Smooth,Red & Green,Luminescent,Budding / Fragmentation,Grain,Animal,Other,Bell,Avg. (1-5cm),Thread,Dusty,Branch Points,Foul,Perennial (Yearly),Smooth,Green,Iridescent,0,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Syrup,Hypnotic,Edible,Boiled,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Edible,Blanched,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Huge (>10m),Stem / Trunk,Radial,Fibrous,Rough,Green,N/A,Smooth,Brown,N/A,Flaky,Green,N/A,Compound,Random Interval & Terminal,Linear (Parallel Margins & Elongate) & Obcordate (Heart Stem at Point),Serate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Smooth,Green & Violet,Mottled,Seeds,Nut,Animal,Single,Cone,Small (5-10mm),Curly,Velvety,Branch Points,Sweet,Perennial (Yearly),Rough,Black & Yellow,Mimicry,10+,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Steeped,N/A,Medicinal / Other,Re-Roll,Mucilaginous,Edible,Ground,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Radial,Tubers,Smooth,White,N/A,Flaky,Brown,N/A,Waxy,Gold,N/A,Broad,Terminal,Palmate (Hand-Like),Sinuate,Sticky,Reticulate (Smaller Veins Forming a Network),Whorls (3-5),Smooth,Yellow,N/A,Seeds,Grain,Gravity,Spray,Cone,Avg. (1-5cm),Wavy,Velvety,Terminal,None,Perennial (Yearly),Smooth,Brown,Blushed,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Ointment,Vermifuge,
